x,y,species cloglog values
4487.0,4487.0,0.1910245
4488.0,4488.0,0.025028512
4489.0,4489.0,0.3214736
4490.0,4490.0,3.242255E-7
4491.0,4491.0,1.0
4492.0,4492.0,6.219944E-4
4493.0,4493.0,0.30334803
4494.0,4494.0,2.0442543E-5
4495.0,4495.0,0.114272326
4496.0,4496.0,0.028534234
4497.0,4497.0,1.3532355E-7
4498.0,4498.0,0.01726423
4499.0,4499.0,3.9393086E-8
4500.0,4500.0,0.5616031
4501.0,4501.0,2.2870998E-4
4502.0,4502.0,0.22895148
4503.0,4503.0,3.2737528E-6
4504.0,4504.0,0.01555093
4505.0,4505.0,5.9956838E-6
4506.0,4506.0,0.0036625583
4507.0,4507.0,0.544799
4508.0,4508.0,1.1405854E-4
4509.0,4509.0,0.0038514326
4510.0,4510.0,0.27160692
4511.0,4511.0,0.8054747
4512.0,4512.0,3.486117E-5
4513.0,4513.0,0.013193181
4514.0,4514.0,0.017639827
4515.0,4515.0,6.0393436E-6
4516.0,4516.0,0.0015403208
4517.0,4517.0,0.10353786
4518.0,4518.0,0.020546159
4519.0,4519.0,0.69337445
4520.0,4520.0,0.21571402
4521.0,4521.0,0.05988705
4522.0,4522.0,4.6543772E-7
4523.0,4523.0,7.348365E-5
4524.0,4524.0,0.0010570149
4525.0,4525.0,1.4461308E-7
4526.0,4526.0,0.026482236
4527.0,4527.0,0.5128732
4528.0,4528.0,0.52015054
4529.0,4529.0,0.2159647
4530.0,4530.0,0.7183279
4531.0,4531.0,2.3785088E-7
4532.0,4532.0,0.6966836
4533.0,4533.0,0.5132905
4534.0,4534.0,8.848742E-5
4535.0,4535.0,0.062218323
4536.0,4536.0,0.67886645
4537.0,4537.0,0.11367496
4538.0,4538.0,0.63418525
4539.0,4539.0,0.6945378
4540.0,4540.0,0.07849791
4541.0,4541.0,0.52200776
4542.0,4542.0,0.097942606
4543.0,4543.0,2.0640231E-4
4544.0,4544.0,0.02696497
4545.0,4545.0,6.9227053E-6
4546.0,4546.0,0.0023361277
4547.0,4547.0,0.6013033
4548.0,4548.0,0.98971665
4549.0,4549.0,0.031197676
4550.0,4550.0,0.010845369
4551.0,4551.0,8.414167E-5
4552.0,4552.0,2.2004851E-5
4553.0,4553.0,0.03979582
4554.0,4554.0,0.016533123
4555.0,4555.0,0.026270233
4556.0,4556.0,0.20256138
4557.0,4557.0,0.34907287
4558.0,4558.0,0.56793237
4559.0,4559.0,7.39435E-5
4560.0,4560.0,4.0475948E-6
4561.0,4561.0,0.70707524
4562.0,4562.0,0.002039389
4563.0,4563.0,8.276563E-5
4564.0,4564.0,0.45446736
4565.0,4565.0,0.07407977
4566.0,4566.0,3.802285E-5
4567.0,4567.0,0.8925132
4568.0,4568.0,0.111078285
4569.0,4569.0,0.0013364879
4570.0,4570.0,9.74863E-6
4571.0,4571.0,0.017827034
4572.0,4572.0,2.0248178E-6
4573.0,4573.0,5.1484716E-5
4574.0,4574.0,0.0010077102
4575.0,4575.0,0.28171545
4576.0,4576.0,7.1174256E-8
4577.0,4577.0,0.026893143
4578.0,4578.0,7.53645E-6
4579.0,4579.0,0.8140748
4580.0,4580.0,3.388816E-6
4581.0,4581.0,0.010036814
4582.0,4582.0,1.19818E-8
4583.0,4583.0,0.3438804
4584.0,4584.0,0.06021798
4585.0,4585.0,2.4676094E-5
4586.0,4586.0,3.6423235E-6
4587.0,4587.0,0.0055246376
4588.0,4588.0,9.175819E-4
4589.0,4589.0,9.081938E-5
4590.0,4590.0,0.3647984
4591.0,4591.0,0.0033171014
4592.0,4592.0,2.0286448E-5
4593.0,4593.0,0.075177334
4594.0,4594.0,0.16320392
4595.0,4595.0,0.6700242
4596.0,4596.0,7.770273E-4
4597.0,4597.0,3.997434E-4
4598.0,4598.0,0.5904069
4599.0,4599.0,4.7361866E-8
4600.0,4600.0,0.54337114
4601.0,4601.0,0.066355005
4602.0,4602.0,0.052691516
4603.0,4603.0,0.20627801
4604.0,4604.0,3.9452752E-6
4605.0,4605.0,0.42128295
4606.0,4606.0,2.9291652E-5
4607.0,4607.0,0.0058747595
4608.0,4608.0,0.49234313
4609.0,4609.0,0.003279623
4610.0,4610.0,0.005222027
4611.0,4611.0,0.001638936
4612.0,4612.0,0.981242
4613.0,4613.0,2.0081039E-4
4614.0,4614.0,6.8195855E-5
4615.0,4615.0,1.4080526E-6
4616.0,4616.0,0.40946522
4617.0,4617.0,7.767262E-5
4618.0,4618.0,0.35224876
4619.0,4619.0,0.5590826
4620.0,4620.0,8.359924E-6
4621.0,4621.0,0.10697089
4622.0,4622.0,0.014266073
4623.0,4623.0,6.232165E-4
4624.0,4624.0,9.976324E-4
4625.0,4625.0,1.6639622E-4
4626.0,4626.0,0.10243167
4627.0,4627.0,0.25239137
4628.0,4628.0,0.036927953
4629.0,4629.0,8.324072E-7
4630.0,4630.0,0.27891728
4631.0,4631.0,0.2634541
4632.0,4632.0,0.17692214
4633.0,4633.0,0.20319226
4634.0,4634.0,2.7428107E-6
4635.0,4635.0,0.011820228
4636.0,4636.0,0.0030069444
4637.0,4637.0,0.29984385
4638.0,4638.0,9.628585E-4
4639.0,4639.0,8.418315E-5
4640.0,4640.0,0.0059663006
4641.0,4641.0,0.9683424
4642.0,4642.0,0.010733309
4643.0,4643.0,0.01036864
4644.0,4644.0,3.248791E-7
4645.0,4645.0,7.500229E-5
4646.0,4646.0,5.566825E-5
4647.0,4647.0,2.8219927E-4
4648.0,4648.0,0.04214216
4649.0,4649.0,0.040286545
4650.0,4650.0,0.9836809
4651.0,4651.0,0.0019485039
4652.0,4652.0,0.06070262
4653.0,4653.0,0.5509906
4654.0,4654.0,3.0326948E-5
4655.0,4655.0,1.0489542E-4
4656.0,4656.0,0.6035365
4657.0,4657.0,0.22028126
4658.0,4658.0,0.523086
4659.0,4659.0,0.13210747
4660.0,4660.0,0.0011483432
4661.0,4661.0,0.034461044
4662.0,4662.0,3.0132936E-4
4663.0,4663.0,8.602966E-6
4664.0,4664.0,0.42654642
4665.0,4665.0,0.3203482
4666.0,4666.0,9.587948E-6
4667.0,4667.0,0.96856606
4668.0,4668.0,1.5523941E-8
4669.0,4669.0,0.99942046
4670.0,4670.0,1.5952955E-5
4671.0,4671.0,2.1601579E-7
4672.0,4672.0,0.8259677
4673.0,4673.0,1.4936576E-4
4674.0,4674.0,0.0027813124
4675.0,4675.0,0.003001276
4676.0,4676.0,4.1885738E-4
4677.0,4677.0,3.686582E-4
4678.0,4678.0,0.0040344573
4679.0,4679.0,0.0016669548
4680.0,4680.0,4.427614E-6
4681.0,4681.0,0.1417829
4682.0,4682.0,1.6549743E-4
4683.0,4683.0,0.42461774
4684.0,4684.0,0.27271834
4685.0,4685.0,0.9027351
4686.0,4686.0,0.5719819
4687.0,4687.0,7.219474E-4
4688.0,4688.0,2.2112134E-5
4689.0,4689.0,3.2236386E-7
4690.0,4690.0,8.1784173E-4
4691.0,4691.0,1.3333365E-5
4692.0,4692.0,0.6475956
4693.0,4693.0,0.0090986295
4694.0,4694.0,8.235877E-6
4695.0,4695.0,0.20356598
4696.0,4696.0,1.0382178E-8
4697.0,4697.0,9.255709E-5
4698.0,4698.0,0.27622595
4699.0,4699.0,0.0017738445
4700.0,4700.0,0.001185218
4701.0,4701.0,6.9296766E-7
4702.0,4702.0,9.589876E-6
4703.0,4703.0,0.0065162764
4704.0,4704.0,1.11923386E-4
4705.0,4705.0,2.9005346E-6
4706.0,4706.0,1.3916462E-4
4707.0,4707.0,1.82636E-4
4708.0,4708.0,1.1865451E-6
4709.0,4709.0,0.3927378
4710.0,4710.0,3.7361857E-5
4711.0,4711.0,0.0023610713
4712.0,4712.0,0.36724013
4713.0,4713.0,8.80652E-5
4714.0,4714.0,9.564132E-5
4715.0,4715.0,0.37552276
4716.0,4716.0,0.0026092944
4717.0,4717.0,0.06302381
4718.0,4718.0,0.7652196
4719.0,4719.0,0.5897068
4720.0,4720.0,9.011555E-4
4721.0,4721.0,0.96608704
4722.0,4722.0,0.031030934
4723.0,4723.0,0.0011023728
4724.0,4724.0,4.8554848E-5
4725.0,4725.0,1.315947E-6
4726.0,4726.0,0.36095685
4727.0,4727.0,0.039244123
4728.0,4728.0,0.050166126
4729.0,4729.0,0.39333645
4730.0,4730.0,0.76817423
4731.0,4731.0,1.9414042E-4
4732.0,4732.0,0.31667933
4733.0,4733.0,0.01731922
4734.0,4734.0,0.46753728
4735.0,4735.0,0.0011488153
4736.0,4736.0,1.2551022E-5
4737.0,4737.0,0.56442565
4738.0,4738.0,0.48182324
4739.0,4739.0,1.0337887E-5
4740.0,4740.0,6.6417747E-6
4741.0,4741.0,0.007602928
4742.0,4742.0,0.13911134
4743.0,4743.0,2.6827473E-5
4744.0,4744.0,1.906296E-4
4745.0,4745.0,0.81776124
4746.0,4746.0,8.8319143E-7
4747.0,4747.0,0.5187145
4748.0,4748.0,2.4077133E-6
4749.0,4749.0,5.477235E-4
4750.0,4750.0,3.969932E-8
4751.0,4751.0,2.754689E-5
4752.0,4752.0,0.013702085
4753.0,4753.0,0.22054182
4754.0,4754.0,0.042636022
4755.0,4755.0,1.2864476E-7
4756.0,4756.0,6.85297E-7
4757.0,4757.0,0.5791879
4758.0,4758.0,0.0012504432
4759.0,4759.0,2.890645E-6
4760.0,4760.0,0.07111519
4761.0,4761.0,0.002167458
4762.0,4762.0,0.018487949
4763.0,4763.0,0.046715505
4764.0,4764.0,0.09941389
4765.0,4765.0,0.43264428
4766.0,4766.0,0.009713995
4767.0,4767.0,7.995792E-6
4768.0,4768.0,4.598267E-5
4769.0,4769.0,4.853253E-4
4770.0,4770.0,0.42419323
4771.0,4771.0,0.0014568092
4772.0,4772.0,0.47863665
4773.0,4773.0,0.5479335
4774.0,4774.0,0.79623365
4775.0,4775.0,1.5629827E-5
4776.0,4776.0,2.3329592E-7
4777.0,4777.0,1.3841281E-5
4778.0,4778.0,8.045854E-7
4779.0,4779.0,4.322226E-7
4780.0,4780.0,5.85945E-4
4781.0,4781.0,9.024575E-8
4782.0,4782.0,3.3252842E-8
4783.0,4783.0,1.3155202E-4
4784.0,4784.0,0.6696255
4785.0,4785.0,0.001138454
4786.0,4786.0,2.0834831E-7
4787.0,4787.0,0.7001697
4788.0,4788.0,0.93337274
4789.0,4789.0,0.2304424
4790.0,4790.0,1.02128826E-4
4791.0,4791.0,1.45485055E-5
4792.0,4792.0,3.1328092E-8
4793.0,4793.0,0.21857747
4794.0,4794.0,0.48534337
4795.0,4795.0,0.061081234
4796.0,4796.0,0.6270901
4797.0,4797.0,1.4985076E-5
4798.0,4798.0,3.533406E-5
4799.0,4799.0,0.42486465
4800.0,4800.0,6.5350534E-5
4801.0,4801.0,0.21359032
4802.0,4802.0,1.5756968E-5
4803.0,4803.0,0.0011089707
4804.0,4804.0,0.15181372
4805.0,4805.0,2.3104138E-5
4806.0,4806.0,0.03425001
4807.0,4807.0,0.8876602
4808.0,4808.0,0.006547193
4809.0,4809.0,9.748225E-6
4810.0,4810.0,0.008303159
4811.0,4811.0,0.0011273295
4812.0,4812.0,1.0551744E-7
4813.0,4813.0,8.642578E-5
4814.0,4814.0,0.18629728
4815.0,4815.0,0.001922828
4816.0,4816.0,2.049272E-7
4817.0,4817.0,8.2218976E-5
4818.0,4818.0,1.640184E-7
4819.0,4819.0,0.019661073
4820.0,4820.0,3.933391E-4
4821.0,4821.0,3.2558017E-8
4822.0,4822.0,0.40853214
4823.0,4823.0,3.1542282E-7
4824.0,4824.0,0.46408927
4825.0,4825.0,2.4652315E-4
4826.0,4826.0,0.013953389
4827.0,4827.0,9.570063E-6
4828.0,4828.0,3.504984E-6
4829.0,4829.0,0.01183671
4830.0,4830.0,0.0025994831
4831.0,4831.0,0.8784872
4832.0,4832.0,0.08029233
4833.0,4833.0,3.1776373E-5
4834.0,4834.0,2.1004066E-4
4835.0,4835.0,0.004626503
4836.0,4836.0,0.63909906
4837.0,4837.0,0.10228135
4838.0,4838.0,0.031590015
4839.0,4839.0,0.0035884604
4840.0,4840.0,0.5034574
4841.0,4841.0,0.19121116
4842.0,4842.0,7.127608E-4
4843.0,4843.0,3.58069E-5
4844.0,4844.0,0.25467676
4845.0,4845.0,0.028376477
4846.0,4846.0,1.6524935E-5
4847.0,4847.0,2.0693482E-5
4848.0,4848.0,0.060072284
4849.0,4849.0,2.5621222E-4
4850.0,4850.0,0.07437202
4851.0,4851.0,0.14279367
4852.0,4852.0,0.0010169687
4853.0,4853.0,0.8353847
4854.0,4854.0,0.06185895
4855.0,4855.0,0.51934206
4856.0,4856.0,0.5303145
4857.0,4857.0,2.6898004E-8
4858.0,4858.0,0.0014037426
4859.0,4859.0,0.041003454
4860.0,4860.0,0.9899016
4861.0,4861.0,0.632259
4862.0,4862.0,0.010468856
4863.0,4863.0,0.008412901
4864.0,4864.0,0.092917256
4865.0,4865.0,0.29864737
4866.0,4866.0,0.0921374
4867.0,4867.0,0.5971465
4868.0,4868.0,0.5461394
4869.0,4869.0,0.12377287
4870.0,4870.0,0.0031393932
4871.0,4871.0,0.49457484
4872.0,4872.0,0.5494434
4873.0,4873.0,0.19612406
4874.0,4874.0,0.063608974
4875.0,4875.0,6.67057E-6
4876.0,4876.0,0.0074473247
4877.0,4877.0,1.1019703E-5
4878.0,4878.0,0.020109357
4879.0,4879.0,0.6348183
4880.0,4880.0,0.4987667
4881.0,4881.0,5.739256E-6
4882.0,4882.0,4.9954935E-5
4883.0,4883.0,0.024793183
4884.0,4884.0,0.0596402
4885.0,4885.0,3.2876746E-5
4886.0,4886.0,2.8837408E-4
4887.0,4887.0,0.022235278
4888.0,4888.0,0.01625733
4889.0,4889.0,0.25359228
4890.0,4890.0,2.1415447E-6
4891.0,4891.0,2.0411161E-7
4892.0,4892.0,0.10633061
4893.0,4893.0,0.24406485
4894.0,4894.0,2.9226093E-4
4895.0,4895.0,0.46674865
4896.0,4896.0,0.53459275
4897.0,4897.0,0.11611784
4898.0,4898.0,2.5770833E-5
4899.0,4899.0,0.2706082
4900.0,4900.0,0.005012455
4901.0,4901.0,0.023885313
4902.0,4902.0,0.47083634
4903.0,4903.0,2.9871275E-4
4904.0,4904.0,0.81000894
4905.0,4905.0,7.417042E-5
4906.0,4906.0,0.0015525327
4907.0,4907.0,0.0071607274
4908.0,4908.0,0.77914536
4909.0,4909.0,0.059489895
4910.0,4910.0,9.61648E-8
4911.0,4911.0,0.5085097
4912.0,4912.0,7.199519E-5
4913.0,4913.0,0.11513224
4914.0,4914.0,2.2605453E-5
4915.0,4915.0,0.0013903973
4916.0,4916.0,1.1663325E-5
4917.0,4917.0,0.2591865
4918.0,4918.0,0.026493061
4919.0,4919.0,0.4923427
4920.0,4920.0,0.116852924
4921.0,4921.0,1.0231681E-5
4922.0,4922.0,0.0532618
4923.0,4923.0,0.024985181
4924.0,4924.0,0.14412667
4925.0,4925.0,0.0023359754
4926.0,4926.0,7.6203314E-6
4927.0,4927.0,1.7058432E-5
4928.0,4928.0,8.5858184E-5
4929.0,4929.0,0.7213639
4930.0,4930.0,6.474601E-6
4931.0,4931.0,9.671518E-6
4932.0,4932.0,6.659513E-4
4933.0,4933.0,0.037526447
4934.0,4934.0,0.024746886
4935.0,4935.0,0.051348023
4936.0,4936.0,0.539462
4937.0,4937.0,0.5742662
4938.0,4938.0,1.1650736E-5
4939.0,4939.0,0.53234965
4940.0,4940.0,1.7797922E-4
4941.0,4941.0,0.0015228097
4942.0,4942.0,2.4744131E-6
4943.0,4943.0,2.2159735E-8
4944.0,4944.0,2.4139151E-8
4945.0,4945.0,3.4850244E-5
4946.0,4946.0,1.6722084E-6
4947.0,4947.0,3.3068854E-6
4948.0,4948.0,0.12552737
4949.0,4949.0,0.6466015
4950.0,4950.0,2.2609897E-6
4951.0,4951.0,2.991612E-5
4952.0,4952.0,0.0010247952
4953.0,4953.0,0.56246763
4954.0,4954.0,1.4024968E-5
4955.0,4955.0,5.863149E-6
4956.0,4956.0,0.0049408847
4957.0,4957.0,4.5307225E-8
4958.0,4958.0,0.50381845
4959.0,4959.0,0.0010815832
4960.0,4960.0,5.730625E-6
4961.0,4961.0,7.954634E-4
4962.0,4962.0,0.6137367
4963.0,4963.0,0.77386606
4964.0,4964.0,8.5530655E-6
4965.0,4965.0,3.253258E-7
4966.0,4966.0,0.18979362
4967.0,4967.0,0.01908387
4968.0,4968.0,5.829048E-4
4969.0,4969.0,0.37866586
4970.0,4970.0,0.79255223
4971.0,4971.0,0.17250146
4972.0,4972.0,0.010826613
4973.0,4973.0,1.17301846E-4
4974.0,4974.0,2.2035312E-5
4975.0,4975.0,1.1144935E-5
4976.0,4976.0,0.14653744
4977.0,4977.0,0.4058828
4978.0,4978.0,0.21038537
4979.0,4979.0,1.9082474E-7
4980.0,4980.0,0.3743393
4981.0,4981.0,0.056011226
4982.0,4982.0,6.1917014E-4
4983.0,4983.0,0.106590584
4984.0,4984.0,0.0017396321
4985.0,4985.0,7.8485647E-7
4986.0,4986.0,0.0019553367
4987.0,4987.0,0.0064506023
4988.0,4988.0,3.0561426E-7
4989.0,4989.0,1.8966095E-5
4990.0,4990.0,0.44998488
4991.0,4991.0,0.18996769
4992.0,4992.0,0.31969395
4993.0,4993.0,3.9555933E-5
4994.0,4994.0,0.02389395
4995.0,4995.0,0.95788324
4996.0,4996.0,0.4188219
4997.0,4997.0,0.0016206624
4998.0,4998.0,8.283283E-9
4999.0,4999.0,0.54422665
5000.0,5000.0,0.016247436
5001.0,5001.0,1.9007396E-4
5002.0,5002.0,0.64831835
5003.0,5003.0,5.911321E-6
5004.0,5004.0,3.115961E-9
5005.0,5005.0,4.0929004E-5
5006.0,5006.0,1.1669399E-5
5007.0,5007.0,1.3693907E-4
5008.0,5008.0,0.13328339
5009.0,5009.0,0.38633254
5010.0,5010.0,0.0013063232
5011.0,5011.0,1.2112956E-4
5012.0,5012.0,0.5087161
5013.0,5013.0,0.006405084
5014.0,5014.0,3.2045078E-5
5015.0,5015.0,0.0010833344
5016.0,5016.0,0.0039907414
5017.0,5017.0,0.01977675
5018.0,5018.0,6.0951407E-4
5019.0,5019.0,0.011768711
5020.0,5020.0,9.86339E-4
5021.0,5021.0,0.014540158
5022.0,5022.0,0.08678951
5023.0,5023.0,0.59701014
5024.0,5024.0,5.998765E-8
5025.0,5025.0,9.1224693E-4
5026.0,5026.0,0.01599918
5027.0,5027.0,0.0054672873
5028.0,5028.0,0.20747216
5029.0,5029.0,5.432338E-4
5030.0,5030.0,0.0047928374
5031.0,5031.0,3.50115E-5
5032.0,5032.0,1.1033314E-5
5033.0,5033.0,0.10469711
5034.0,5034.0,3.9799797E-5
5035.0,5035.0,3.7964307E-6
5036.0,5036.0,0.96300477
5037.0,5037.0,0.13668595
5038.0,5038.0,0.03293372
5039.0,5039.0,1.5235557E-6
5040.0,5040.0,0.13232633
5041.0,5041.0,0.10862408
5042.0,5042.0,8.685192E-6
5043.0,5043.0,7.9129793E-4
5044.0,5044.0,1.6899965E-6
5045.0,5045.0,0.27651376
5046.0,5046.0,0.6312119
5047.0,5047.0,8.827805E-5
5048.0,5048.0,0.050922338
5049.0,5049.0,1.5866524E-4
5050.0,5050.0,0.24101232
5051.0,5051.0,8.947073E-6
5052.0,5052.0,8.1524195E-5
5053.0,5053.0,5.867862E-5
5054.0,5054.0,6.924598E-6
5055.0,5055.0,3.2651072E-4
5056.0,5056.0,2.9432824E-6
5057.0,5057.0,3.922636E-8
5058.0,5058.0,3.853237E-7
5059.0,5059.0,5.062279E-6
5060.0,5060.0,0.2785
5061.0,5061.0,0.005317596
5062.0,5062.0,1.7558096E-4
5063.0,5063.0,8.0165884E-4
5064.0,5064.0,0.5832915
5065.0,5065.0,0.356768
5066.0,5066.0,4.78218E-8
5067.0,5067.0,3.4001584E-6
5068.0,5068.0,0.0026546577
5069.0,5069.0,5.961713E-4
5070.0,5070.0,0.5068323
5071.0,5071.0,0.7114656
5072.0,5072.0,9.185899E-6
5073.0,5073.0,1.0689506E-6
5074.0,5074.0,0.016819678
5075.0,5075.0,4.189947E-5
5076.0,5076.0,0.0046799537
5077.0,5077.0,0.002377675
5078.0,5078.0,0.013862993
5079.0,5079.0,2.569974E-6
5080.0,5080.0,0.006824569
5081.0,5081.0,0.00839359
5082.0,5082.0,3.277118E-5
5083.0,5083.0,0.05522319
5084.0,5084.0,0.25080454
5085.0,5085.0,0.01295914
5086.0,5086.0,3.0150251E-5
5087.0,5087.0,0.61876076
5088.0,5088.0,0.7891246
5089.0,5089.0,0.19482732
5090.0,5090.0,0.033549696
5091.0,5091.0,0.5366133
5092.0,5092.0,0.013457159
5093.0,5093.0,0.01816003
5094.0,5094.0,4.9790387E-6
5095.0,5095.0,0.7007002
5096.0,5096.0,2.3653904E-4
5097.0,5097.0,0.004012909
5098.0,5098.0,3.712968E-6
5099.0,5099.0,0.6153521
5100.0,5100.0,0.38218322
5101.0,5101.0,0.036449697
5102.0,5102.0,2.476201E-5
5103.0,5103.0,0.15972812
5104.0,5104.0,0.6659283
5105.0,5105.0,8.703888E-9
5106.0,5106.0,3.789533E-6
5107.0,5107.0,0.30445048
5108.0,5108.0,3.5748092E-4
5109.0,5109.0,0.20022076
5110.0,5110.0,0.51900053
5111.0,5111.0,0.013209801
5112.0,5112.0,1.0657688E-7
5113.0,5113.0,0.4457087
5114.0,5114.0,2.4849157E-7
5115.0,5115.0,2.1129857E-4
5116.0,5116.0,1.8998036E-5
5117.0,5117.0,5.0983406E-5
5118.0,5118.0,1.14425486E-4
5119.0,5119.0,0.11259975
5120.0,5120.0,0.0050019715
5121.0,5121.0,3.0784422E-4
5122.0,5122.0,0.68301535
5123.0,5123.0,0.01690635
5124.0,5124.0,0.02238309
5125.0,5125.0,0.1336618
5126.0,5126.0,3.2877692E-4
5127.0,5127.0,0.018367536
5128.0,5128.0,0.029390035
5129.0,5129.0,0.030890318
5130.0,5130.0,9.987147E-6
5131.0,5131.0,0.13686658
5132.0,5132.0,3.2666198E-4
5133.0,5133.0,7.981361E-4
5134.0,5134.0,4.765026E-6
5135.0,5135.0,0.01772831
5136.0,5136.0,0.028007433
5137.0,5137.0,0.0010334976
5138.0,5138.0,8.368192E-5
5139.0,5139.0,0.0011974862
5140.0,5140.0,0.0016091813
5141.0,5141.0,0.033448227
5142.0,5142.0,0.12437441
5143.0,5143.0,7.295022E-4
5144.0,5144.0,9.783085E-6
5145.0,5145.0,2.7174456E-5
5146.0,5146.0,0.0010447138
5147.0,5147.0,0.025240304
5148.0,5148.0,0.5848782
5149.0,5149.0,0.021284204
5150.0,5150.0,7.965824E-6
5151.0,5151.0,0.014200951
5152.0,5152.0,0.07750053
5153.0,5153.0,3.7458917E-6
5154.0,5154.0,3.0308534E-4
5155.0,5155.0,0.0040229657
5156.0,5156.0,0.06851174
5157.0,5157.0,1.7476946E-6
5158.0,5158.0,0.16745518
5159.0,5159.0,0.0016787702
5160.0,5160.0,0.4131126
5161.0,5161.0,0.24973954
5162.0,5162.0,0.074682176
5163.0,5163.0,0.66541624
5164.0,5164.0,0.08477029
5165.0,5165.0,0.022587787
5166.0,5166.0,0.316111
5167.0,5167.0,1.1522988E-4
5168.0,5168.0,0.4290695
5169.0,5169.0,1.112813E-4
5170.0,5170.0,1.4468661E-6
5171.0,5171.0,3.694784E-6
5172.0,5172.0,2.2570057E-6
5173.0,5173.0,0.11475141
5174.0,5174.0,0.006917119
5175.0,5175.0,0.31327888
5176.0,5176.0,0.45359924
5177.0,5177.0,4.0317295E-4
5178.0,5178.0,4.560796E-4
5179.0,5179.0,0.014339738
5180.0,5180.0,0.50108844
5181.0,5181.0,0.8709638
5182.0,5182.0,1.4622426E-6
5183.0,5183.0,0.11169009
5184.0,5184.0,0.0011294778
5185.0,5185.0,5.4409407E-5
5186.0,5186.0,3.4228153E-5
5187.0,5187.0,5.4072082E-8
5188.0,5188.0,0.0011274462
5189.0,5189.0,0.6365521
5190.0,5190.0,6.673709E-5
5191.0,5191.0,0.0010129699
5192.0,5192.0,4.3609788E-4
5193.0,5193.0,0.813657
5194.0,5194.0,0.004336372
5195.0,5195.0,0.0017073079
5196.0,5196.0,1.0418054E-6
5197.0,5197.0,1.7524493E-4
5198.0,5198.0,3.685666E-4
5199.0,5199.0,1.3417509E-5
5200.0,5200.0,0.6821688
5201.0,5201.0,0.47664356
5202.0,5202.0,0.35559523
5203.0,5203.0,0.105613895
5204.0,5204.0,0.49541554
5205.0,5205.0,0.0031755231
5206.0,5206.0,0.18190737
5207.0,5207.0,0.4780124
5208.0,5208.0,0.056278024
5209.0,5209.0,0.79223937
5210.0,5210.0,6.871134E-5
5211.0,5211.0,5.788394E-7
5212.0,5212.0,0.099069215
5213.0,5213.0,0.12680385
5214.0,5214.0,2.1712187E-6
5215.0,5215.0,0.02087334
5216.0,5216.0,3.1151572E-5
5217.0,5217.0,0.89223224
5218.0,5218.0,0.9127517
5219.0,5219.0,8.6512526E-5
5220.0,5220.0,0.07937367
5221.0,5221.0,0.0014620017
5222.0,5222.0,0.005666589
5223.0,5223.0,3.3275377E-5
5224.0,5224.0,3.5499622E-7
5225.0,5225.0,0.0994899
5226.0,5226.0,2.3493032E-8
5227.0,5227.0,2.6723303E-8
5228.0,5228.0,0.021658031
5229.0,5229.0,0.204931
5230.0,5230.0,8.707589E-6
5231.0,5231.0,3.4782937E-5
5232.0,5232.0,0.26508155
5233.0,5233.0,0.120091274
5234.0,5234.0,0.09064389
5235.0,5235.0,1.3032671E-7
5236.0,5236.0,3.952809E-5
5237.0,5237.0,6.4290404E-8
5238.0,5238.0,0.19078906
5239.0,5239.0,0.10303668
5240.0,5240.0,1.325655E-5
5241.0,5241.0,0.5197653
5242.0,5242.0,3.160598E-4
5243.0,5243.0,0.17243108
5244.0,5244.0,1.9167464E-4
5245.0,5245.0,0.118091874
5246.0,5246.0,0.5355127
5247.0,5247.0,0.70028603
5248.0,5248.0,2.4416531E-5
5249.0,5249.0,2.5415857E-6
5250.0,5250.0,1.1350728E-5
5251.0,5251.0,0.4747752
5252.0,5252.0,0.0077875135
5253.0,5253.0,0.36717218
5254.0,5254.0,0.045963846
5255.0,5255.0,0.5805013
5256.0,5256.0,0.0072575426
5257.0,5257.0,4.699064E-5
5258.0,5258.0,0.67578
5259.0,5259.0,0.8156526
5260.0,5260.0,0.05871318
5261.0,5261.0,0.058056075
5262.0,5262.0,9.775697E-6
5263.0,5263.0,0.53607315
5264.0,5264.0,0.011120012
5265.0,5265.0,0.33684412
5266.0,5266.0,0.0014438403
5267.0,5267.0,0.031874746
5268.0,5268.0,0.4357415
5269.0,5269.0,1.297471E-4
5270.0,5270.0,1.0730878E-6
5271.0,5271.0,0.062043898
5272.0,5272.0,0.9893832
5273.0,5273.0,1.04159044E-4
5274.0,5274.0,1.3587921E-6
5275.0,5275.0,0.062422354
5276.0,5276.0,0.6842471
5277.0,5277.0,0.49314806
5278.0,5278.0,0.01248659
5279.0,5279.0,1.2158162E-6
5280.0,5280.0,4.4398425E-6
5281.0,5281.0,7.654639E-6
5282.0,5282.0,1.8020713E-5
5283.0,5283.0,7.00334E-6
5284.0,5284.0,3.1616247E-7
5285.0,5285.0,0.27006018
5286.0,5286.0,0.003611678
5287.0,5287.0,0.63865846
5288.0,5288.0,0.5683316
5289.0,5289.0,2.2874384E-4
5290.0,5290.0,0.29249004
5291.0,5291.0,0.54109454
5292.0,5292.0,2.3693025E-7
5293.0,5293.0,0.50563216
5294.0,5294.0,0.20059454
5295.0,5295.0,0.22991408
5296.0,5296.0,0.6147897
5297.0,5297.0,0.09850071
5298.0,5298.0,0.0030960531
5299.0,5299.0,0.82088625
5300.0,5300.0,0.9894857
5301.0,5301.0,0.0019489651
5302.0,5302.0,0.17212796
5303.0,5303.0,0.47259772
5304.0,5304.0,0.021082114
